Orthogroup	Ahalleri_v2.1.0.priTranscripts	Alyrata_v2.1.priTranscripts	Athaliana_Araport11.priTranscripts	Boleracea_capitata_v1.0.priTranscripts	Brapa_v1.3.priTranscripts
21544	OG0021543	0	3	0	0	0
21545	OG0021544	0	3	0	0	0
21546	OG0021545	0	1	1	0	1
21547	OG0021546	0	3	0	0	0
21548	OG0021547	0	1	0	1	1
21549	OG0021548	0	1	1	1	0
21550	OG0021549	0	1	1	0	1
21551	OG0021550	0	1	0	1	1
21552	OG0021551	0	3	0	0	0
21553	OG0021552	0	3	0	0	0
21554	OG0021553	0	3	0	0	0
21555	OG0021554	0	1	0	2	0
21556	OG0021555	0	1	1	0	1
21557	OG0021556	0	1	1	0	1
21558	OG0021557	0	2	1	0	0
21559	OG0021558	0	1	1	0	1
21560	OG0021559	0	1	0	1	1
21561	OG0021560	0	1	0	1	1
21562	OG0021561	0	1	1	0	1
21563	OG0021562	0	1	0	1	1
21564	OG0021563	0	3	0	0	0
21565	OG0021564	0	1	2	0	0
21566	OG0021565	0	1	1	0	1
21567	OG0021566	0	1	1	0	1
21568	OG0021567	0	3	0	0	0
21569	OG0021568	0	3	0	0	0
21570	OG0021569	0	1	1	0	1
21571	OG0021570	0	1	2	0	0
21572	OG0021571	0	1	0	1	1
21573	OG0021572	0	3	0	0	0
21574	OG0021573	0	1	1	0	1
21575	OG0021574	0	1	1	1	0
21576	OG0021575	0	2	1	0	0
21577	OG0021576	0	1	1	0	1
21578	OG0021577	0	1	0	1	1
21579	OG0021578	0	1	1	0	1
21580	OG0021579	0	1	1	0	1
21581	OG0021580	0	3	0	0	0
21582	OG0021581	0	1	1	0	1
21583	OG0021582	0	1	2	0	0
21584	OG0021583	0	1	1	0	1
21585	OG0021584	0	3	0	0	0
21586	OG0021585	0	2	1	0	0
21587	OG0021586	0	1	1	0	1
21588	OG0021587	0	3	0	0	0
21589	OG0021588	0	2	1	0	0
21590	OG0021589	0	3	0	0	0
21591	OG0021590	0	3	0	0	0
21592	OG0021591	0	1	0	0	2
21593	OG0021592	0	2	1	0	0
21594	OG0021593	0	3	0	0	0
21595	OG0021594	0	1	1	1	0
21596	OG0021595	0	2	1	0	0
21597	OG0021596	0	2	1	0	0
21598	OG0021597	0	3	0	0	0
21599	OG0021598	0	3	0	0	0
21600	OG0021599	0	3	0	0	0
21601	OG0021600	0	1	1	0	1
21602	OG0021601	0	1	0	1	1
21603	OG0021602	0	1	1	0	1
21604	OG0021603	0	1	0	1	1
21605	OG0021604	0	3	0	0	0
21606	OG0021605	0	3	0	0	0
21607	OG0021606	0	3	0	0	0
21608	OG0021607	0	2	0	1	0
21609	OG0021608	0	1	1	1	0
21610	OG0021609	0	3	0	0	0
21611	OG0021610	0	1	0	0	2
21612	OG0021611	0	1	0	1	1
21613	OG0021612	0	1	0	1	1
21614	OG0021613	0	1	0	1	1
21615	OG0021614	0	1	1	0	1
21616	OG0021615	0	1	1	0	1
21617	OG0021616	0	1	1	1	0
21618	OG0021617	0	1	1	0	1
21619	OG0021618	0	1	1	0	1
21620	OG0021619	0	3	0	0	0
21621	OG0021620	0	3	0	0	0
21622	OG0021621	0	1	0	1	1
21623	OG0021622	0	3	0	0	0
21624	OG0021623	0	3	0	0	0
21625	OG0021624	0	1	1	0	1
21626	OG0021625	0	3	0	0	0
21627	OG0021626	0	2	1	0	0
21628	OG0021627	0	1	2	0	0
21629	OG0021628	0	1	0	2	0
21630	OG0021629	0	1	0	1	1
21631	OG0021630	0	1	1	0	1
21632	OG0021631	0	1	0	2	0
21633	OG0021632	0	1	1	0	1
21634	OG0021633	0	3	0	0	0
21635	OG0021634	0	3	0	0	0
21636	OG0021635	0	1	0	1	1
21637	OG0021636	0	3	0	0	0
21638	OG0021637	0	1	0	1	1
21639	OG0021638	0	3	0	0	0
21640	OG0021639	0	1	1	0	1
21641	OG0021640	0	3	0	0	0
21642	OG0021641	0	1	1	0	1
21643	OG0021642	0	1	1	1	0
21644	OG0021643	0	1	0	2	0
21645	OG0021644	0	3	0	0	0
21646	OG0021645	0	1	0	1	1
21647	OG0021646	0	1	1	0	1
21648	OG0021647	0	3	0	0	0
21649	OG0021648	0	1	0	1	1
21650	OG0021649	0	1	2	0	0
21651	OG0021650	0	1	1	0	1
21652	OG0021651	0	1	0	2	0
21653	OG0021652	0	1	1	0	1
21654	OG0021653	0	1	1	0	1
21655	OG0021654	0	2	0	1	0
21656	OG0021655	0	1	1	0	1
21657	OG0021656	0	3	0	0	0
21658	OG0021657	0	1	1	1	0
21659	OG0021658	0	1	0	2	0
21660	OG0021659	0	1	1	1	0
21661	OG0021660	0	1	1	0	1
21662	OG0021661	0	2	0	1	0
21663	OG0021662	0	1	1	0	1
21664	OG0021663	0	3	0	0	0
21665	OG0021664	0	2	1	0	0
21666	OG0021665	0	1	2	0	0
21667	OG0021666	0	1	0	1	1
21668	OG0021667	0	3	0	0	0
21669	OG0021668	0	1	1	1	0
21670	OG0021669	0	1	1	0	1
21671	OG0021670	0	3	0	0	0
21672	OG0021671	0	3	0	0	0
21673	OG0021672	0	1	0	0	2
21674	OG0021673	0	1	1	0	1
21675	OG0021674	0	1	1	0	1
21676	OG0021675	0	3	0	0	0
21677	OG0021676	0	2	0	1	0
21678	OG0021677	0	1	0	1	1
21679	OG0021678	0	3	0	0	0
21680	OG0021679	0	3	0	0	0
21681	OG0021680	0	1	0	1	1
21682	OG0021681	0	1	0	0	2
21683	OG0021682	0	1	0	1	1
21684	OG0021683	0	2	1	0	0
21685	OG0021684	0	1	1	0	1
21686	OG0021685	0	1	1	0	1
21687	OG0021686	0	3	0	0	0
21688	OG0021687	0	1	1	1	0
21689	OG0021688	0	1	1	0	1
21690	OG0021689	0	2	1	0	0
21691	OG0021690	0	1	2	0	0
21692	OG0021691	0	3	0	0	0
21693	OG0021692	0	1	1	0	1
21694	OG0021693	0	1	2	0	0
21695	OG0021694	0	3	0	0	0
21696	OG0021695	0	3	0	0	0
21697	OG0021696	0	2	1	0	0
21698	OG0021697	0	3	0	0	0
21699	OG0021698	0	2	0	1	0
21700	OG0021699	0	3	0	0	0
21701	OG0021700	0	1	1	0	1
21702	OG0021701	0	1	1	0	1
21703	OG0021702	0	1	1	0	1
21704	OG0021703	0	2	0	0	1
21705	OG0021704	0	3	0	0	0
21706	OG0021705	0	1	0	1	1
21707	OG0021706	0	1	0	1	1
21708	OG0021707	0	3	0	0	0
21709	OG0021708	0	1	0	1	1
21710	OG0021709	0	1	0	0	2
21711	OG0021710	0	3	0	0	0
21712	OG0021711	0	1	0	2	0
21713	OG0021712	0	3	0	0	0
21714	OG0021713	0	1	1	0	1
21715	OG0021714	0	1	1	1	0
21716	OG0021715	0	1	1	0	1
21717	OG0021716	0	1	1	0	1
21718	OG0021717	0	1	0	1	1
21719	OG0021718	0	2	1	0	0
21720	OG0021719	0	1	1	0	1
21721	OG0021720	0	1	1	0	1
21722	OG0021721	0	1	1	0	1
21723	OG0021722	0	1	1	0	1
21724	OG0021723	0	2	1	0	0
21725	OG0021724	0	3	0	0	0
21726	OG0021725	0	3	0	0	0
21727	OG0021726	0	1	1	0	1
21728	OG0021727	0	1	0	0	2
21729	OG0021728	0	1	1	1	0
21730	OG0021729	0	1	1	0	1
21731	OG0021730	0	1	0	1	1
21732	OG0021731	0	1	1	0	1
21733	OG0021732	0	3	0	0	0
21734	OG0021733	0	1	1	0	1
21735	OG0021734	0	1	1	0	1
21736	OG0021735	0	1	1	0	1
21737	OG0021736	0	1	0	1	1
21738	OG0021737	0	1	0	1	1
21739	OG0021738	0	1	1	0	1
21740	OG0021739	0	2	1	0	0
21741	OG0021740	0	1	0	1	1
21742	OG0021741	0	1	1	0	1
21743	OG0021742	0	1	1	0	1
21744	OG0021743	0	1	1	0	1
21745	OG0021744	0	1	1	0	1
21746	OG0021745	0	1	0	1	1
21747	OG0021746	0	1	0	0	2
21748	OG0021747	0	1	0	0	2
21749	OG0021748	0	1	0	1	1
21750	OG0021749	0	1	0	1	1
21751	OG0021750	0	3	0	0	0
21752	OG0021751	0	1	1	0	1
21753	OG0021752	0	1	1	0	1
21754	OG0021753	0	1	1	0	1
21755	OG0021754	0	2	1	0	0
21756	OG0021755	0	1	2	0	0
21757	OG0021756	0	1	1	0	1
21758	OG0021757	0	1	2	0	0
21759	OG0021758	0	1	1	1	0
21760	OG0021759	0	1	2	0	0
21761	OG0021760	0	1	0	1	1
21762	OG0021761	0	1	1	1	0
21763	OG0021762	0	1	1	0	1
21764	OG0021763	0	3	0	0	0
21765	OG0021764	0	1	1	0	1
21766	OG0021765	0	1	1	0	1
21767	OG0021766	0	2	1	0	0
21768	OG0021767	0	2	1	0	0
21769	OG0021768	0	1	1	0	1
21770	OG0021769	0	1	2	0	0
21771	OG0021770	0	3	0	0	0
21772	OG0021771	0	1	0	1	1
21773	OG0021772	0	1	1	0	1
21774	OG0021773	0	3	0	0	0
21775	OG0021774	0	1	0	1	1
21776	OG0021775	0	2	0	1	0
21777	OG0021776	0	1	1	0	1
21778	OG0021777	0	1	0	1	1
21779	OG0021778	0	1	1	0	1
21780	OG0021779	0	1	1	0	1
21781	OG0021780	0	3	0	0	0
21782	OG0021781	0	1	0	1	1
21783	OG0021782	0	2	0	1	0
21784	OG0021783	0	1	1	0	1
21785	OG0021784	0	1	1	0	1
21786	OG0021785	0	1	1	0	1
21787	OG0021786	0	1	1	0	1
21788	OG0021787	0	3	0	0	0
21789	OG0021788	0	1	1	0	1
21790	OG0021789	0	2	1	0	0
21791	OG0021790	0	3	0	0	0
21792	OG0021791	0	1	2	0	0
21793	OG0021792	0	1	1	0	1
21794	OG0021793	0	1	1	0	1
21795	OG0021794	0	1	0	1	1
21796	OG0021795	0	1	0	1	1
21797	OG0021796	0	1	1	0	1
21798	OG0021797	0	1	2	0	0
21799	OG0021798	0	1	0	0	2
21800	OG0021799	0	1	0	1	1
21801	OG0021800	0	1	1	0	1
21802	OG0021801	0	1	1	0	1
21803	OG0021802	0	1	0	1	1
21804	OG0021803	0	1	1	0	1
21805	OG0021804	0	1	1	0	1
21806	OG0021805	0	1	1	0	1
21807	OG0021806	0	2	1	0	0
21808	OG0021807	0	1	0	1	1
21809	OG0021808	0	1	1	0	1
21810	OG0021809	0	1	1	0	1
21811	OG0021810	0	1	1	0	1
21812	OG0021811	0	1	0	1	1
21813	OG0021812	0	2	1	0	0
21814	OG0021813	0	1	1	0	1
21815	OG0021814	0	1	2	0	0
21816	OG0021815	0	1	1	1	0
21817	OG0021816	0	2	0	0	1
21818	OG0021817	0	2	0	0	1
21819	OG0021818	0	1	1	0	1
21820	OG0021819	0	2	1	0	0
21821	OG0021820	0	2	0	1	0
21822	OG0021821	0	3	0	0	0
21823	OG0021822	0	1	1	0	1
21824	OG0021823	0	2	1	0	0
21825	OG0021824	0	3	0	0	0
21826	OG0021825	0	1	1	0	1
21827	OG0021826	0	3	0	0	0
21828	OG0021827	0	1	1	0	1
21829	OG0021828	0	1	1	0	1
21830	OG0021829	0	1	1	0	1
21831	OG0021830	0	1	1	0	1
21832	OG0021831	0	2	1	0	0
21833	OG0021832	0	1	0	0	2
21834	OG0021833	0	1	1	0	1
21835	OG0021834	0	1	1	0	1
21836	OG0021835	0	2	1	0	0
21837	OG0021836	0	1	1	0	1
21838	OG0021837	0	1	1	0	1
21839	OG0021838	0	1	2	0	0
21840	OG0021839	0	1	2	0	0
21841	OG0021840	0	3	0	0	0
21842	OG0021841	0	2	1	0	0
21843	OG0021842	0	1	0	0	2
21844	OG0021843	0	1	1	0	1
21845	OG0021844	0	1	0	0	2
21846	OG0021845	0	1	1	0	1
21847	OG0021846	0	3	0	0	0
21848	OG0021847	0	1	0	1	1
21849	OG0021848	0	2	1	0	0
21850	OG0021849	0	1	2	0	0
21851	OG0021850	0	1	0	1	1
21852	OG0021851	0	1	0	1	1
21853	OG0021852	0	1	1	0	1
21854	OG0021853	0	1	1	0	1
21855	OG0021854	0	1	0	1	1
21856	OG0021855	0	1	2	0	0
21857	OG0021856	0	1	0	0	2
21858	OG0021857	0	1	1	0	1
21859	OG0021858	0	3	0	0	0
21860	OG0021859	0	1	0	1	1
21861	OG0021860	0	1	0	1	1
21862	OG0021861	0	1	1	0	1
21863	OG0021862	0	1	1	0	1
21864	OG0021863	0	2	0	1	0
21865	OG0021864	0	2	1	0	0
21866	OG0021865	0	1	0	2	0
21867	OG0021866	0	1	1	0	1
21868	OG0021867	0	1	1	0	1
21869	OG0021868	0	1	1	0	1
21870	OG0021869	0	1	2	0	0
21871	OG0021870	0	1	2	0	0
21872	OG0021871	0	1	2	0	0
21873	OG0021872	0	1	1	0	1
21874	OG0021873	0	1	1	0	1
21875	OG0021874	0	1	1	0	1
21876	OG0021875	0	1	1	0	1
21877	OG0021876	0	1	1	0	1
21878	OG0021877	0	1	1	0	1
21879	OG0021878	0	1	0	2	0
21880	OG0021879	0	1	1	0	1
21881	OG0021880	0	1	1	0	1
21882	OG0021881	0	1	0	0	2
21883	OG0021882	0	2	1	0	0
21884	OG0021883	0	1	1	1	0
21885	OG0021884	0	1	1	0	1
21886	OG0021885	0	1	1	0	1
21887	OG0021886	0	1	0	0	2
21888	OG0021887	0	1	2	0	0
21889	OG0021888	0	2	1	0	0
21890	OG0021889	0	1	1	0	1
21891	OG0021890	0	2	1	0	0
21892	OG0021891	0	2	1	0	0
21893	OG0021892	0	2	1	0	0
21894	OG0021893	0	1	1	0	1
21895	OG0021894	0	1	1	0	1
21896	OG0021895	0	1	1	0	1
21897	OG0021896	0	1	1	0	1
21898	OG0021897	0	1	1	0	1
21899	OG0021898	0	1	1	0	1
21900	OG0021899	0	1	1	0	1
21901	OG0021900	0	1	1	0	1
21902	OG0021901	0	1	0	1	1
21903	OG0021902	0	1	1	0	1
21904	OG0021903	0	1	1	0	1
21905	OG0021904	0	3	0	0	0
21906	OG0021905	0	1	1	0	1
21907	OG0021906	0	1	0	1	1
21908	OG0021907	0	1	1	0	1
21909	OG0021908	0	1	1	0	1
21910	OG0021909	0	1	1	0	1
21911	OG0021910	0	1	1	0	1
21912	OG0021911	0	1	1	0	1
21913	OG0021912	0	1	1	0	1
21914	OG0021913	0	1	0	1	1
21915	OG0021914	0	1	1	0	1
21916	OG0021915	0	1	2	0	0
21917	OG0021916	0	1	1	0	1
21918	OG0021917	0	1	1	0	1
21919	OG0021918	0	1	0	1	1
21920	OG0021919	0	2	1	0	0
21921	OG0021920	0	2	1	0	0
21922	OG0021921	0	1	1	1	0
21923	OG0021922	0	2	1	0	0
21924	OG0021923	0	2	1	0	0
21925	OG0021924	0	1	2	0	0
21926	OG0021925	0	1	1	0	1
21927	OG0021926	0	2	1	0	0
21928	OG0021927	0	1	0	0	2
21929	OG0021928	0	1	2	0	0
21930	OG0021929	0	1	1	0	1
21931	OG0021930	0	1	1	0	1
21932	OG0021931	0	1	0	1	1
21933	OG0021932	0	1	2	0	0
21934	OG0021933	0	1	0	1	1
21935	OG0021934	0	1	0	1	1
21936	OG0021935	0	1	1	0	1
21937	OG0021936	0	1	1	0	1
21938	OG0021937	0	1	2	0	0
21939	OG0021938	0	1	1	0	1
21940	OG0021939	0	1	1	0	1
21941	OG0021940	0	1	1	0	1
21942	OG0021941	0	1	0	1	1
21943	OG0021942	0	1	1	0	1
21944	OG0021943	0	1	2	0	0
21945	OG0021944	0	1	1	0	1
21946	OG0021945	0	1	1	0	1
21947	OG0021946	0	2	1	0	0
21948	OG0021947	0	1	1	0	1
21949	OG0021948	0	2	1	0	0
21950	OG0021949	0	1	1	0	1
21951	OG0021950	0	1	1	0	1
21952	OG0021951	0	1	0	1	1
21953	OG0021952	0	1	0	1	1
21954	OG0021953	0	1	1	0	1
21955	OG0021954	0	1	1	0	1
21956	OG0021955	0	1	1	0	1
21957	OG0021956	0	1	1	0	1
21958	OG0021957	0	1	0	1	1
21959	OG0021958	0	1	1	0	1
21960	OG0021959	0	1	0	2	0
21961	OG0021960	0	0	1	1	1
21962	OG0021961	0	0	1	2	0
21963	OG0021962	0	0	3	0	0
21964	OG0021963	0	0	1	1	1
21965	OG0021964	0	0	3	0	0
21966	OG0021965	0	0	3	0	0
21967	OG0021966	0	0	3	0	0
21968	OG0021967	0	0	1	1	1
21969	OG0021968	0	0	2	0	1
21970	OG0021969	0	0	3	0	0
21971	OG0021970	0	0	3	0	0
21972	OG0021971	0	0	1	1	1
21973	OG0021972	0	0	3	0	0
21974	OG0021973	0	0	1	0	2
21975	OG0021974	0	0	1	1	1
21976	OG0021975	0	0	1	0	2
21977	OG0021976	0	0	2	0	1
21978	OG0021977	0	0	1	1	1
21979	OG0021978	0	0	1	1	1
21980	OG0021979	0	0	2	1	0
21981	OG0021980	0	0	1	1	1
21982	OG0021981	0	0	1	0	2
21983	OG0021982	0	0	1	1	1
21984	OG0021983	0	0	1	1	1
21985	OG0021984	0	0	3	0	0
21986	OG0021985	0	0	1	1	1
21987	OG0021986	0	0	1	1	1
21988	OG0021987	0	0	1	1	1
21989	OG0021988	0	0	1	2	0
21990	OG0021989	0	0	1	1	1
21991	OG0021990	0	0	1	1	1
21992	OG0021991	0	0	1	1	1
21993	OG0021992	0	0	1	1	1
21994	OG0021993	0	0	3	0	0
21995	OG0021994	0	0	1	0	2
21996	OG0021995	0	0	1	1	1
21997	OG0021996	0	0	1	1	1
21998	OG0021997	0	0	1	0	2
21999	OG0021998	0	0	1	2	0
22000	OG0021999	0	0	3	0	0
22001	OG0022000	0	0	3	0	0
22002	OG0022001	0	0	1	1	1
22003	OG0022002	0	0	1	1	1
22004	OG0022003	0	0	2	1	0
22005	OG0022004	0	0	1	1	1
22006	OG0022005	0	0	3	0	0
22007	OG0022006	0	0	1	1	1
22008	OG0022007	0	0	2	1	0
22009	OG0022008	0	0	1	1	1
22010	OG0022009	0	0	1	1	1
22011	OG0022010	0	0	1	1	1
22012	OG0022011	0	0	1	1	1
22013	OG0022012	0	0	1	1	1
22014	OG0022013	0	0	1	1	1
22015	OG0022014	0	0	1	1	1
22016	OG0022015	0	0	1	1	1
22017	OG0022016	0	0	1	1	1
22018	OG0022017	0	0	1	0	2
22019	OG0022018	0	0	1	1	1
22020	OG0022019	0	0	1	1	1
22021	OG0022020	0	0	1	1	1
22022	OG0022021	0	0	1	1	1
22023	OG0022022	0	0	1	0	2
22024	OG0022023	0	0	1	1	1
22025	OG0022024	0	0	1	1	1
22026	OG0022025	0	0	1	0	2
22027	OG0022026	0	0	0	2	1
22028	OG0022027	0	0	0	2	1
22029	OG0022028	0	0	0	3	0
22030	OG0022029	0	0	0	2	1
22031	OG0022030	0	0	0	3	0
22032	OG0022031	0	0	0	3	0
22033	OG0022032	0	0	0	3	0
22034	OG0022033	0	0	0	3	0
22035	OG0022034	0	0	0	2	1
22036	OG0022035	0	0	0	1	2
22037	OG0022036	0	0	0	2	1
22038	OG0022037	0	0	0	3	0
22039	OG0022038	0	0	0	2	1
22040	OG0022039	0	0	0	2	1
22041	OG0022040	0	0	0	2	1
22042	OG0022041	0	0	0	2	1
22043	OG0022042	0	0	0	2	1
22044	OG0022043	0	0	0	3	0
22045	OG0022044	0	0	0	2	1
22046	OG0022045	0	0	0	3	0
22047	OG0022046	0	0	0	3	0
22048	OG0022047	0	0	0	2	1
22049	OG0022048	0	0	0	3	0
22050	OG0022049	0	0	0	3	0
22051	OG0022050	0	0	0	1	2
22052	OG0022051	0	0	0	2	1
22053	OG0022052	0	0	0	3	0
22054	OG0022053	0	0	0	2	1
22055	OG0022054	0	0	0	2	1
22056	OG0022055	0	0	0	3	0
22057	OG0022056	0	0	0	2	1
22058	OG0022057	0	0	0	1	2
22059	OG0022058	0	0	0	3	0
22060	OG0022059	0	0	0	3	0
22061	OG0022060	0	0	0	2	1
22062	OG0022061	0	0	0	1	2
22063	OG0022062	0	0	0	3	0
22064	OG0022063	0	0	0	2	1
22065	OG0022064	0	0	0	2	1
22066	OG0022065	0	0	0	2	1
22067	OG0022066	0	0	0	3	0
22068	OG0022067	0	0	0	3	0
22069	OG0022068	0	0	0	1	2
22070	OG0022069	0	0	0	2	1
22071	OG0022070	0	0	0	3	0
22072	OG0022071	0	0	0	3	0
22073	OG0022072	0	0	0	3	0
22074	OG0022073	0	0	0	3	0
22075	OG0022074	0	0	0	3	0
22076	OG0022075	0	0	0	3	0
22077	OG0022076	0	0	0	3	0
22078	OG0022077	0	0	0	2	1
22079	OG0022078	0	0	0	3	0
22080	OG0022079	0	0	0	3	0
22081	OG0022080	0	0	0	2	1
22082	OG0022081	0	0	0	2	1
22083	OG0022082	0	0	0	3	0
22084	OG0022083	0	0	0	3	0
22085	OG0022084	0	0	0	1	2
22086	OG0022085	0	0	0	3	0
22087	OG0022086	0	0	0	1	2
22088	OG0022087	0	0	0	3	0
22089	OG0022088	0	0	0	2	1
22090	OG0022089	0	0	0	2	1
22091	OG0022090	0	0	0	3	0
22092	OG0022091	0	0	0	3	0
22093	OG0022092	0	0	0	2	1
22094	OG0022093	0	0	0	2	1
22095	OG0022094	0	0	0	1	2
22096	OG0022095	0	0	0	3	0
22097	OG0022096	0	0	0	1	2
22098	OG0022097	0	0	0	3	0
22099	OG0022098	0	0	0	3	0
22100	OG0022099	0	0	0	3	0
22101	OG0022100	0	0	0	3	0
22102	OG0022101	0	0	0	3	0
22103	OG0022102	0	0	0	3	0
22104	OG0022103	0	0	0	3	0
22105	OG0022104	0	0	0	2	1
22106	OG0022105	0	0	0	2	1
22107	OG0022106	0	0	0	3	0
22108	OG0022107	0	0	0	2	1
22109	OG0022108	0	0	0	3	0
22110	OG0022109	0	0	0	2	1
22111	OG0022110	0	0	0	3	0
22112	OG0022111	0	0	0	2	1
22113	OG0022112	0	0	0	3	0
22114	OG0022113	0	0	0	3	0
22115	OG0022114	0	0	0	2	1
22116	OG0022115	0	0	0	3	0
22117	OG0022116	0	0	0	2	1
22118	OG0022117	0	0	0	1	2
22119	OG0022118	0	0	0	3	0
22120	OG0022119	0	0	0	2	1
22121	OG0022120	0	0	0	2	1
22122	OG0022121	0	0	0	3	0
22123	OG0022122	0	0	0	1	2
22124	OG0022123	0	0	0	2	1
22125	OG0022124	0	0	0	1	2
22126	OG0022125	0	0	0	3	0
22127	OG0022126	0	0	0	3	0
22128	OG0022127	0	0	0	2	1
22129	OG0022128	0	0	0	3	0
22130	OG0022129	0	0	0	3	0
22131	OG0022130	0	0	0	2	1
22132	OG0022131	0	0	0	3	0
22133	OG0022132	0	0	0	2	1
22134	OG0022133	0	0	0	2	1
22135	OG0022134	0	0	0	3	0
22136	OG0022135	0	0	0	3	0
22137	OG0022136	0	0	0	1	2
22138	OG0022137	0	0	0	3	0
22139	OG0022138	0	0	0	2	1
22140	OG0022139	0	0	0	2	1
22141	OG0022140	0	0	0	1	2
22142	OG0022141	0	0	0	3	0
22143	OG0022142	0	0	0	2	1
22144	OG0022143	0	0	0	1	2
22145	OG0022144	0	0	0	3	0
22146	OG0022145	0	0	0	2	1
22147	OG0022146	0	0	0	1	2
22148	OG0022147	0	0	0	1	2
22149	OG0022148	0	0	0	2	1
22150	OG0022149	0	0	0	3	0
22151	OG0022150	0	0	0	2	1
22152	OG0022151	0	0	0	3	0
22153	OG0022152	0	0	0	2	1
22154	OG0022153	0	0	0	1	2
22155	OG0022154	0	0	0	3	0
22156	OG0022155	0	0	0	3	0
22157	OG0022156	0	0	0	1	2
22158	OG0022157	0	0	0	3	0
22159	OG0022158	0	0	0	1	2
22160	OG0022159	0	0	0	1	2
22161	OG0022160	0	0	0	3	0
22162	OG0022161	0	0	0	2	1
22163	OG0022162	0	0	0	3	0
22164	OG0022163	0	0	0	3	0
22165	OG0022164	0	0	0	3	0
22166	OG0022165	0	0	0	3	0
22167	OG0022166	0	0	0	1	2
22168	OG0022167	0	0	0	2	1
22169	OG0022168	0	0	0	2	1
22170	OG0022169	0	0	0	1	2
22171	OG0022170	0	0	0	2	1
22172	OG0022171	0	0	0	2	1
22173	OG0022172	0	0	0	1	2
22174	OG0022173	0	0	0	2	1
22175	OG0022174	0	0	0	2	1
22176	OG0022175	0	0	0	3	0
22177	OG0022176	0	0	0	2	1
22178	OG0022177	0	0	0	3	0
22179	OG0022178	0	0	0	3	0
22180	OG0022179	0	0	0	2	1
22181	OG0022180	0	0	0	2	1
22182	OG0022181	0	0	0	2	1
22183	OG0022182	0	0	0	2	1
22184	OG0022183	0	0	0	3	0
22185	OG0022184	0	0	0	3	0
22186	OG0022185	0	0	0	2	1
22187	OG0022186	0	0	0	1	2
22188	OG0022187	0	0	0	3	0
22189	OG0022188	0	0	0	2	1
22190	OG0022189	0	0	0	3	0
22191	OG0022190	0	0	0	1	2
22192	OG0022191	0	0	0	3	0
22193	OG0022192	0	0	0	2	1
22194	OG0022193	0	0	0	3	0
22195	OG0022194	0	0	0	3	0
22196	OG0022195	0	0	0	2	1
22197	OG0022196	0	0	0	2	1
22198	OG0022197	0	0	0	3	0
22199	OG0022198	0	0	0	3	0
22200	OG0022199	0	0	0	3	0
22201	OG0022200	0	0	0	2	1
22202	OG0022201	0	0	0	3	0
22203	OG0022202	0	0	0	3	0
22204	OG0022203	0	0	0	2	1
22205	OG0022204	0	0	0	3	0
22206	OG0022205	0	0	0	3	0
22207	OG0022206	0	0	0	3	0
22208	OG0022207	0	0	0	3	0
22209	OG0022208	0	0	0	3	0
22210	OG0022209	0	0	0	3	0
22211	OG0022210	0	0	0	3	0
22212	OG0022211	0	0	0	3	0
22213	OG0022212	0	0	0	3	0
22214	OG0022213	0	0	0	2	1
22215	OG0022214	0	0	0	2	1
22216	OG0022215	0	0	0	3	0
22217	OG0022216	0	0	0	2	1
22218	OG0022217	0	0	0	1	2
22219	OG0022218	0	0	0	3	0
22220	OG0022219	0	0	0	3	0
22221	OG0022220	0	0	0	2	1
22222	OG0022221	0	0	0	3	0
22223	OG0022222	0	0	0	3	0
22224	OG0022223	0	0	0	1	2
22225	OG0022224	0	0	0	3	0
22226	OG0022225	0	0	0	3	0
22227	OG0022226	0	0	0	2	1
22228	OG0022227	0	0	0	2	1
22229	OG0022228	0	0	0	2	1
22230	OG0022229	0	0	0	3	0
22231	OG0022230	0	0	0	2	1
22232	OG0022231	0	0	0	2	1
22233	OG0022232	0	0	0	3	0
22234	OG0022233	0	0	0	1	2
22235	OG0022234	0	0	0	1	2
22236	OG0022235	0	0	0	2	1
22237	OG0022236	0	0	0	1	2
22238	OG0022237	0	0	0	3	0
22239	OG0022238	0	0	0	2	1
22240	OG0022239	0	0	0	3	0
22241	OG0022240	0	0	0	3	0
22242	OG0022241	0	0	0	3	0
22243	OG0022242	0	0	0	3	0
22244	OG0022243	0	0	0	3	0
22245	OG0022244	0	0	0	3	0
22246	OG0022245	0	0	0	3	0
22247	OG0022246	0	0	0	3	0
22248	OG0022247	0	0	0	1	2
22249	OG0022248	0	0	0	3	0
22250	OG0022249	0	0	0	3	0
22251	OG0022250	0	0	0	2	1
22252	OG0022251	0	0	0	1	2
22253	OG0022252	0	0	0	3	0
22254	OG0022253	0	0	0	3	0
22255	OG0022254	0	0	0	2	1
22256	OG0022255	0	0	0	2	1
22257	OG0022256	0	0	0	1	2
22258	OG0022257	0	0	0	1	2
22259	OG0022258	0	0	0	2	1
22260	OG0022259	0	0	0	1	2
22261	OG0022260	0	0	0	2	1
22262	OG0022261	0	0	0	1	2
22263	OG0022262	0	0	0	3	0
22264	OG0022263	0	0	0	2	1
22265	OG0022264	0	0	0	1	2
22266	OG0022265	0	0	0	2	1
22267	OG0022266	0	0	0	1	2
22268	OG0022267	0	0	0	2	1
22269	OG0022268	0	0	0	3	0
22270	OG0022269	0	0	0	3	0
22271	OG0022270	0	0	0	3	0
22272	OG0022271	0	0	0	3	0
22273	OG0022272	0	0	0	2	1
22274	OG0022273	0	0	0	2	1
