#FamilyID	Gamma Cat Mean	Likelihood of Category	Likelihood of Family	Posterior Probability	Significant
null	1.24971	2.77287e-07	3.78566e-07	0.732466	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.86668e-08	1.87869e-07	0.259046	N/S
null	1.24971	1.39202e-07	1.87869e-07	0.740954	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	7.00744e-07	1.90799e-06	0.367269	N/S
null	1.24971	1.20724e-06	1.90799e-06	0.632731	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	7.00744e-07	1.90799e-06	0.367269	N/S
null	1.24971	1.20724e-06	1.90799e-06	0.632731	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	7.00744e-07	1.90799e-06	0.367269	N/S
null	1.24971	1.20724e-06	1.90799e-06	0.632731	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	7.00744e-07	1.90799e-06	0.367269	N/S
null	1.24971	1.20724e-06	1.90799e-06	0.632731	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	7.00744e-07	1.90799e-06	0.367269	N/S
null	1.24971	1.20724e-06	1.90799e-06	0.632731	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	7.00744e-07	1.90799e-06	0.367269	N/S
null	1.24971	1.20724e-06	1.90799e-06	0.632731	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	7.00744e-07	1.90799e-06	0.367269	N/S
null	1.24971	1.20724e-06	1.90799e-06	0.632731	N/S
null	0.75029	7.00744e-07	1.90799e-06	0.367269	N/S
null	1.24971	1.20724e-06	1.90799e-06	0.632731	N/S
null	0.75029	7.00744e-07	1.90799e-06	0.367269	N/S
null	1.24971	1.20724e-06	1.90799e-06	0.632731	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.86668e-08	1.87869e-07	0.259046	N/S
null	1.24971	1.39202e-07	1.87869e-07	0.740954	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	7.00744e-07	1.90799e-06	0.367269	N/S
null	1.24971	1.20724e-06	1.90799e-06	0.632731	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	7.00744e-07	1.90799e-06	0.367269	N/S
null	1.24971	1.20724e-06	1.90799e-06	0.632731	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.86668e-08	1.87869e-07	0.259046	N/S
null	1.24971	1.39202e-07	1.87869e-07	0.740954	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	7.00744e-07	1.90799e-06	0.367269	N/S
null	1.24971	1.20724e-06	1.90799e-06	0.632731	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	1.01279e-07	3.78566e-07	0.267534	N/S
null	1.24971	2.77287e-07	3.78566e-07	0.732466	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	7.00744e-07	1.90799e-06	0.367269	N/S
null	1.24971	1.20724e-06	1.90799e-06	0.632731	N/S
null	0.75029	4.2717e-06	8.41013e-06	0.507923	N/S
null	1.24971	4.13843e-06	8.41013e-06	0.492077	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	7.00744e-07	1.90799e-06	0.367269	N/S
null	1.24971	1.20724e-06	1.90799e-06	0.632731	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	7.00744e-07	1.90799e-06	0.367269	N/S
null	1.24971	1.20724e-06	1.90799e-06	0.632731	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	7.00744e-07	1.90799e-06	0.367269	N/S
null	1.24971	1.20724e-06	1.90799e-06	0.632731	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	7.00744e-07	1.90799e-06	0.367269	N/S
null	1.24971	1.20724e-06	1.90799e-06	0.632731	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.86668e-08	1.87869e-07	0.259046	N/S
null	1.24971	1.39202e-07	1.87869e-07	0.740954	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
null	1.24971	4.41157e-06	8.97694e-06	0.491433	N/S
null	0.75029	4.56537e-06	8.97694e-06	0.508567	N/S
